Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
Il diavolo nella cattedrale,,,,,Frank Schätzing,"Schätzing, Frank",,,,,,TEA,,,2008,,,,Mistery,"Il diavolo nella cattedrale è il racconto di un misterioso assassinio e della rocambolesca fuga del suo unico testimone, il ladruncolo Jacop, nella Colonia del XIII secolo. La cornice della storia è una città vivace, una comunità in fermento, che con i suoi costumi, i suoi luoghi caratteristici, i suoi coloriti personaggi, i momenti di vita quotidiana attentamente descritti dalla sapiente narrazione di Schätzing, incarna nel suo piccolo l'animato e complesso universo medievale. La vicenda gialla è frutto della fantasia dell'autore ma lo sfondo su cui si svolge è reale. La comunità di Colonia è sconvolta dalla morte del costruttore della cattedrale, Gerhard Morart, precipitato dall'alto di un'impalcatura. La morte dell'uomo, camuffata da incidente, è in realtà un delitto pianificato e compiuto da un assassino che ha agito nell'ombra ma è stato intravisto da Jacop ""la Volpe"", un nullafacente che vive rubacchiando nei mercati e che si trovava casualmente nel luogo sbagliato al momento sbagliato. Da allora per lui non ci sarà più pace: dovrà sfuggire all'inseguimento dell'omicida che cerca in tutti i modi di eliminarlo. Convito di essere perseguitato dal diavolo in persona, Jacop incappa in Jaspar, un brillante erudito che capisce subito che in ballo c'è qualcosa di ben diverso che lo zampino del demonio. Si offre dunque di aiutare Jacop e con lui indaga per scoprire la verità. Durante le loro peregrinazioni tra i vicoli più oscuri di Colonia, i due incontrano altri personaggi, tra cui il tintore Goddert von Weiden e la sua giovane e affascinate figlia, Richmodis, che si aggregheranno alle indagini. Insieme vivranno pericoli di ogni genere e finiranno per rimanere invischiati nelle trame di un complotto che coinvolge le famiglie più in voga e potenti della città.",,,,,,,,,,,468,,,,,,italiano,,,,,,9788850217045,,0,0.000000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 22:55:17.772240996,,,,,,,,KOfaLgAACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 22:55:17.780930042"",""activityDate"":""2024\/11\/01""}]"
Il mondo d'acqua. Alla scoperta della vita attraverso il mare,,,,,Frank Schätzing,"Schätzing, Frank",,,,,,TEA,,,2009,,,,Nature,"Frank Schätzing accompagna il lettore in un viaggio sopra e sotto i mari per scoprire la relazione che lega gli esseri umani allo straordinario ""mondo d'acqua"" che occupa i sette decimi del nostro pianeta. Una strana relazione, fatta di odio e amore, di romanticismo e d'ignoranza, di curiosità e di mistero. Come funziona questo enorme ""sistema"" da cui tutti proveniamo e di cui sappiamo ancora pochissimo? Com'è stato possibile che abbia dato origine alla vita? Perché l'evoluzione ha imboccato la strada che ha portato all'uomo e non quella che ci avrebbe reso simili a un materassino gonfiabile pieno d'acqua? E ancora: da dove viene tutta quest'acqua? Cosa succede quando il mare decide di ribellarsi all'uomo? Qual è il futuro del mare e perché è così legato al nostro? Con competenza scientifica, ironia e semplicità, Schätzing risponde a tutte queste domande (e a moltissime altre), fa attraversare miliardi di anni, stupisce e fa capire, diverte e fa riflettere.",,,,,,,,,,,556,,,,,,italiano,,,,,,9788850217878,,0,0.000000,Sez. 2 Scaf. 3 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/11/01 22:57:42.417428016,,,,,,,,44woOwAACAAJ,Personale,0,0,0,,,
Il quinto giorno,,romanzo,,,Frank Schätzing,"Schätzing, Frank",,,,,,TEA,,,2007,,,,Mistery,"14 gennaio, Huanchaco, costa del Perù. Il povero pescatore Juan Narciso Ucañan non crede ai suoi occhi: dopo settimane di magra, davanti a lui si stende un enorme banco di pesci. Ma ben presto il terrore cancella la sua felicità: i pesci, muovendosi come un unico essere, prima gli distruggono la rete, poi rovesciano la sua barca e infine si compattano, impedendogli di tornare in superficie. 13 marzo, costa norvegese. A bordo della nave oceanografica Thorvaldson, il biologo marino Sigur Johanson e Tina Lund, responsabile della Statoil per la scoperta di giacimenti petroliferi, guardano il monitor che rimanda le immagini di un robot calato sul fondo del mare: milioni di ""vermi"" sembrano aver invaso lo zoccolo continentale. 5 aprile, Vancouver Island, Canada. Leon Anawak fa da guida ai turisti che vogliono osservare le balene nelle acque della British Columbia. Ma i mammiferi marini non si vedono più, come se si fossero ""smarriti"" da qualche parte. Poi, improvvisamente, riappaiono e si comportano in modo del tutto anomalo. Tre avvenimenti lontani, un unico tratto comune: il mare. Un mondo brulicante di esseri misteriosi, un enigma che avvolge i sette decimi del nostro pianeta. Dall'Europa all'America, dal Polo Nord al Giappone, il mondo dovrà confrontarsi con questo enigma: scienziati, militari, capi di governo e individui comuni saranno trascinati in un'avventura senza precedenti, verso uno scontro titanico in cui si deciderà se la specie umana può avere ancora un futuro.",,,,,,,,,,,1032,,,,,,italiano,,,,,,9788850213191,,0,0.000000,Sez. 2 Scaf. 3 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/11/01 22:57:01.288473963,,,,,,,,x-JjGQAACAAJ,Personale,0,0,0,,,
Il Vangelo di Maria Maddalena,,,,,Kathleen McGowan,"McGowan, Kathleen",,,,,,Piemme,,,2009,,,,Fiction,"Quando Maureen Paschal, giovane giornalista nota per le sue ricerche sulla figura di Maria Maddalena, riceve una lettera da Bérenger Sinclair, un nobile scozzese che la invita nel suo castello in Francia per rivelarle un segreto che la riguarda, non sa che si sta lanciando in un'avventura densa di misteri e di morte. Guardando una fotografia di Maureen, Sinclair ha riconosciuto l'anello che la donna ha al dito, donatole da un antiquario di Gerusalemme. Secondo la leggenda, solo ""l'eletta"" può portarlo, colei a cui è dato di scoprire i papiri segreti che Maria Maddalena ha portato con sé fuggendo dalla Galilea, e che ora sono nascosti in qualche luogo remoto della Linguadoca. Sono testi rivoluzionari, che molti hanno cercato invano di recuperare nel corso dei secoli e che raccontano del legame tra la Maddalena e Gesù e dei figli nati dalla loro unione. Ma Sinclair non è l'unico a interessarsi ai preziosi papiri. Anche una setta segreta, la temibile Corporazione dei Giusti, è disposta a tutto, persine all'omicidio, pur di impadronirsene. E quando Maureen troverà su una vecchia tomba un'incisione identica a quella del suo anello, la caccia si farà spietata.",,,,,,,,,,,460,,,,,,italiano,,,,,,9788856603743,,0,0.000000,Sez. 2 Scaf. 3 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/11/01 22:58:18.916278958,,,,,,,,0sswPQAACAAJ,Personale,0,0,0,,,
Kamasutra,,,,,Mallanāga Vātsyāyana,"Vātsyāyana, Mallanāga",,,,,,Tascabili Economici Newton,,,,,,,Erotic Literature,,,,,,,,,,,,97,,,,,,,,,,,,,,0,4.000000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 23:34:41.861763954,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/29C2403A-B71D-45BA-93A9-AB3586889286,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 23:34:41.870654940"",""activityDate"":""2024\/11\/01""}]"
L'amante degli ultimi fuochi,,,,,Antonio Semerari,"Semerari, Antonio",,,,,,Edizioni Piemme,,,2011,,,,Fiction,"La pioggia che ha offuscato gli ultimi giorni è appena cessata e le nuvole si sono abbassate, pronte a cospargere di neve ogni angolo delle sue terre. Don Francesco Caracciolo, duca di Martina, non riesce a distogliere lo sguardo dal cielo, intento a pensare al proprio avvenire. Ha ereditato il titolo da poco più di un mese, ma gli ultimi anni di vita di suo padre gli risultano completamente oscuri. Quell'uomo di ferro che non aveva mai perso una battaglia e che lo aveva spronato a combattere era diventato come un bambino nelle mani di Gaetano Faraone, il suo consigliere, un sarto rozzo e meschino, indegno della considerazione di un nobile. Solo ora, dopo la morte del padre, a Francesco è stata svelata la verità che circola nel villaggio su quella storia. Secondo molti il sarto controllava il suo padrone attraverso una malia con l'aiuto di una strega, una donna piegata al volere del demonio che aveva imbavagliato la mente del vecchio e che ora vorrebbe fare lo stesso con Francesco. Il duca non avrebbe mai creduto di doversi confrontare con quel mondo che ha sempre deriso e considerato un affare da menti semplici, irretite da amuleti e scongiuri. Ma ora la paura di cadere lui stesso in quella trappola oscura è troppo forte, e Francesco è pronto a tutto per conservare il potere, anche a far arrestare una donna accusata unicamente da voci e da prove inconsistenti. Solo quando si sarà liberato di tutti i fantasmi, si renderà conto che i tempi stanno cambiando.",,,,,,,,,,,446,,,,,,italiano,,,,,,9788856614206,,0,3.500000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 22:59:07.079738020,,,,,,,,njIluCgwaM4C,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 22:59:07.090576052"",""activityDate"":""2024\/11\/01""}]"
L'amante della regina vergine,,,,,Philippa Gregory,"Gregory, Philippa",,,Linda De Angelis,,,Sperling & Kupfer,,,2006,,,,Fiction,,,,,,,,,,,,440,,,,,,italiano,,,,,,9788820040451,,1,5.000000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 23:11:05.795091032,,,,,,,,,Personale,0,0,0,,http://images.amazon.com/images/P/882004045X.01Z.jpg,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 23:11:05.801319003"",""activityDate"":""2024\/11\/01""}]"
L'amore molesto,,,,,Elena Ferrante,"Ferrante, Elena",,,,,,Edizioni E/O,,,2015,,,,Fiction,"Il tempestoso rapporto tra una donna e sua madre, in una Napoli dura e spietata, si trasforma in un thriller domestico. Da questo romanzo è stato tratto il film con Mario Morone, Anna Bonaiuto e Angela Luce. ""Una storia sofisticata e complessa, crudele e intelligente"". (Dacia Maraini).",,,,,,,,,,,173,,,,,,italiano,,,,,,9788866326403,,0,3.500000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 23:18:21.401834011,,,,,,,,MmscrgEACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 23:18:21.412376046"",""activityDate"":""2024\/11\/01""}]"
La biblioteca dei morti,,romanzo,,,Glenn Cooper,"Cooper, Glenn",,,,,,Nord,,,2009,,,,Mistery,"Questo romanzo comincia nel dicembre 782 in un'abbazia sull'isola di Vectis (Inghilterra), quando il piccolo Octavus, accolto dai monaci per pietà, prende una pergamena e inizia a scrivere un'interminabile serie di nomi affiancati da numeri. Un elenco enigmatico e inquietante. Questo romanzo comincia il 12 febbraio 1947, a Londra, quando Winston Churchill prende una decisione che peserà sulla sua coscienza sino alla fine dei suoi giorni. Una decisione atroce ma necessaria. Questo romanzo comincia il 10 luglio 1947, a Washington, quando Harry Truman, il presidente della prima bomba atomica, scopre un segreto che, se divulgato, scatenerebbe il panico nel mondo intero. Un segreto lontano e vicinissimo. Questo romanzo comincia il 21 maggio 2009, a New York, quando il giovane banchiere David Swisher riceve una cartolina su cui ci sono una bara e la data di quel giorno. Poco dopo, muore. E la stessa cosa succede ad altre cinque persone. Un destino crudele e imprevedibile. ""Questo romanzo è cominciato e forse tutti noi ci siamo dentro, anche se non lo sappiamo. Perché non esiste nulla di casuale. Perché la nostra strada è segnata. Perché il destino è scritto. Nella Biblioteca dei Morti.""",,,,,,,,,,,439,,,,,,italiano,,,,,,9788842916062,,0,0.000000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 22:54:14.972800016,,,,,,,,M6SAPgAACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 22:54:14.990208983"",""activityDate"":""2024\/11\/01""}]"
La figlia oscura,,,,,Elena Ferrante,"Ferrante, Elena",,,,,,Ed. e/o,,,2015,,,,Fiction,"Leda è un'insegnante, divorziata da tempo, tutta dedita alle figlie e al lavoro. Ma le due ragazze partono per raggiungere il padre in Canada. Ci si aspetterebbe un dolore, un periodo di malinconia. Invece la donna, con imbarazzo, si sente come liberata e la vita le diventa più leggera. Decide di prendersi una vacanza al mare in un paesino del sud. Ma, dopo i primi giorni quieti e concentrati, l'incontro con alcuni personaggi di una famiglia poco rassicurante scatena una serie di eventi allarmanti. Pagina dopo pagina la trama di una piacevole riconquista di sé si logora e Leda compie un piccolo gesto opaco, ai suoi stessi occhi privo di senso, che la trascinerà verso il fondo buio della sua esperienza di madre.",,,,,,,,,,,145,,,,,,italiano,,,,,,9788866326427,,0,3.500000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 23:17:17.848170042,,,,,,,,na7_rQEACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 23:17:17.857579946"",""activityDate"":""2024\/11\/01""}]"
La lingua geniale,,9 ragioni per amare il greco,,,Andrea Marcolongo,"Marcolongo, Andrea",,,,,,GLF editori Laterza,,,2016,,,,Language Arts & Disciplines,"""Innanzitutto questo libro parla di amore: il greco antico è stata la storia più lunga e bella della mia vita. Non importa che sappiate il greco oppure no. Se sì, vi svelerò particolarità di cui al liceo nessuno vi ha parlato, mentre vi tormentavano tra declinazioni e paradigmi. Se no, ma state cominciando a studiarlo, ancora meglio. La vostra curiosità sarà una pagina bianca da riempire. Per tutti, questa lingua nasconde modi di dire che vi faranno sentire a casa, permettendovi di esprimere parole o concetti ai quali pensate ogni giorno, ma che proprio non si possono dire in italiano. Ad esempio, i numeri delle parole erano tre, singolare, plurale e duale - due per gli occhi, due per gli amanti; esisteva un modo verbale per esprimere il desiderio, l'ottativo, e non esisteva il futuro. Insomma, il greco antico era un modo di vedere il mondo, un modo ancora e soprattutto oggi utile e geniale. Non sono previsti esami né compiti in classe: se alla fine della lettura sarò riuscita a coinvolgervi e a rispondere a domande che mai vi eravate posti, se finalmente avrete capito la ragione di tante ore di studio, avrò raggiunto il mio obiettivo.""",,,,,,,,,,,155,,,,,,italiano,,,,,,9788858125250,,1,0.000000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 23:20:26.650475025,,,,,,,,QUkNvgAACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 23:20:26.659401059"",""activityDate"":""2024\/11\/01""}]"
La Sacra Bibbia,,,,,Vari,Vari,,,,,,CEI,,,,,,,Religion,,,,,,,,,,,,1256,,,,,,,,,,,,,,0,0.000000,Sez. 2 Scaf. 3 Fila Post.,Reading,,0,2024/11/01,,,,,,,0,,,,,2024/11/01 23:43:54.921347975,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/F97AA89D-3D8F-4512-9F3E-BF086BBEDCAA,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""1"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 23:43:54.929643034"",""activityDate"":""2024\/11\/01""}]"
La vita bugiarda degli adulti,,,,,Elena Ferrante,"Ferrante, Elena",,,,,,Edizione e/o,,,2019,,,,"Fiction, coming of age",,,,,,,,,,,,,,,,,,,,,,,,9788833571683,,0,4.000000,Sez. 2 Scaf. 3 Fila Post.,Read,,0,,2024/11/01,,,,,,0,,,,,2024/11/01 23:19:30.485010981,,,,,,,,,Personale,0,0,0,,https://covers.openlibrary.org/b/id/12727450-L.jpg,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 23:19:30.493538022"",""activityDate"":""2024\/11\/01""}]"
Le parole del mattino. 366 riflessioni per un anno,,,,,Gianfranco Ravasi,"Ravasi, Gianfranco",,,,,,Mondadori,,,2012,,,,Religion,"Per molti di noi le prime parole del mattino sono quelle dei giornali, importanti perché, come diceva Hegel, permettono all'uomo moderno di situarsi quotidianamente nel mondo. D'altra parte, dai mezzi d'informazione apprendiamo per lo più cattive notizie: guerre, delitti, crisi economica e politica sono i tratti che più sembrano caratterizzare la nostra società. Gianfranco Ravasi ci propone di distaccarci per un attimo da questa atmosfera malsana per respirare invece l'aria cristallina del mattino generata da quelle parole, antiche o recenti, che ci permettono di iniziare la giornata con anima purificata e limpidezza interiore. E, nello spirito del precedente ""Le parole e i giorni"", seleziona 366 citazioni letterarie, poetiche, filosofiche, musicali da cui prende spunto per brevi commenti, uno per ogni giorno dell'anno, uno per ogni mattino. Goethe, Molière, Maria Montessori, Enzo Biagi, Oscar Wilde, Gianni Rodari, Pascal, Don Milani. Uomini e donne intelligenti ma soprattutto ""sapienti"", ci spiega il cardinal Ravasi, a cui accostarsi con umiltà: ""Non saprò dare soluzioni o risposte decisive; non potrò incidere nell'esistenza di chi mi leggerà; non riuscirò ad asciugare lacrime e a riportare sorrisi. Potrò essere solo - per i pochi minuti di lettura di queste righe - un compagno di viaggio che condivide le stesse domande, che partecipa alle stesse esperienze di dolore e di gioia, che dubita, teme, spera e talora forse dispera"".",,,,,,,,,,,272,,,,,,italiano,,,,,,9788804622826,,1,0.000000,Sez. 2 Scaf. 3 Fila Post.,Reading,,0,2024/11/01,,,,,,,0,,,,,2024/11/01 22:59:59.139994025,,,,,,,,ycDZLwEACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""1"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/11\/01 22:59:59.150704026"",""activityDate"":""2024\/11\/01""}]"
